parent_product_id,component_product_id,usage_qty
00001-B010799,00001-B050050,1.9
00001-B010800,00001-B050051,50
00001-B010801,00001-B050093,1.9
00001-B010802,00001-B050093,2.4
00001-B010803,00001-B050095,86
00001-B010804,00001-B050014,0.2
00001-B010805,00001-B050014,0.3
00001-B010806,00001-B050014,0.25
00001-B010807,00001-B050014,0.3
00001-B010808,00001-B050015,0.5
00001-B010809,00001-B050013,2.3
00001-B010810,00001-B050013,2.5
00001-B010811,00001-B050013,3.5
00001-B010812,00001-B050013,4
00001-B010813,00001-B050014,12
00001-B010814,00001-B050014,16.7
00001-B010815,00001-B050014,18.7
00001-B010816,00001-B050008,0.14
00001-B010817,00001-B050008,0.2
00001-B010818,00001-B050008,0.3
00001-B010819,00001-B050008,0.3
00001-B010820,00001-B050031,0.6
00001-B010821,00001-B050031,0.7
00001-B010822,00001-B050031,4.6
00001-B010823,00001-B050030,2.2
00001-B010824,00001-B050030,2.3
00001-B010825,00001-B050030,2.5
00001-B010826,00001-B050008,11
00001-B010827,00001-B050008,16.2
00001-B010828,00001-B050100,0.2
00001-B010829,00001-B050043,0.14
00001-B010830,00001-B050046,0.14
00001-B010831,00001-B050046,14.5
00001-B010832,00001-B050040,0.14
00001-B010833,00001-B050040,0.3
00001-B010834,00001-B050039,0.5
00001-B010835,00001-B050039,0.5
00001-B010836,00001-B050039,0.7
00001-B010837,00001-B050039,0.8
00001-B010838,00001-B050040,0.14
00001-B010839,00001-B050040,9.2
00001-B010840,00001-B050040,14.5
00001-B010841,00001-B050040,15.5
00001-B010842,00001-B050040,16.2
00001-B010843,00001-B050120,0.3
00001-B010844,00001-B050122,2.2
00001-B010845,00001-B050122,3.3
00001-B010846,00001-B050120,9.2
00001-B010847,00001-B050120,12.5
00001-B010848,00001-B050057,0.3
00001-B010849,00001-B050057,0.3
00001-B010850,00001-B050056,3.5
00001-B010851,00001-B050056,0.14
00001-B010852,00001-B050051,22
00001-B010853,00001-B050095,0.14
00001-B010854,00001-B050095,0.16
00001-B010855,00001-B050095,0.2
00001-B010856,00001-B050095,0.3
00001-B010857,00001-B050093,2.7
00001-B010858,00001-B050095,14.5
00001-B010859,00001-B050013,2.1
00001-B010860,00001-B050013,2.5
00001-B010861,00001-B050013,7.5
00001-B010862,00001-B050013,7.8
00001-B010863,00001-B050013,8.7
00001-B010864,00001-B050030,2.3
00001-B010865,00001-B050030,2.4
00001-B010866,00001-B050038,2.8
00001-B010867,00001-B050038,3.2
00001-B010868,00001-B050122,1.5
00001-B010869,00001-B050122,2.3
00001-B010870,00001-B050056,2.5
00001-B010871,00001-B050056,3.5
00001-B010872,00001-B050093,2.1
00001-B010873,00001-B050013,40
00001-B010874,00001-B050013,30.5
00001-B010875,00001-B050019,30.5
00001-B010876,00001-B050013,41
00001-B010877,00001-B050093,39
00001-B010878,00001-B050008,155
00001-B010879,00001-B050115,64
00001-B010880,00001-B050122,22
00001-B010881,00001-B050376,3.2
00001-B010882,00001-B050034,390
00001-B010883,00001-B050119,4.2
00001-B010884,00001-B050119,5
00001-B010885,00001-B050057,8.2
00001-B010886,00001-B050376,3.8
00001-B010887,00001-B050376,4.3
00001-B010888,00001-B050060,36
00001-B010889,00001-B050373,120
00001-B010890,00001-B050034,375
00001-B010891,00001-B050013,40
00001-B010892,00001-B050093,38
00001-B010893,00001-B050107,105
00001-B010894,00001-B050107,105
00001-B010895,00001-B050093,23
00001-B010896,00001-B050009,34
00001-B010897,00001-B050012,7.7
00001-B010898,00001-B050014,0.2
00001-B010899,00001-B050093,2.4
00001-B010900,00001-B050093,0.8
00001-B010901,00001-B050094,1.4
00001-B010902,00001-B050030,8.5
00001-B010903,00001-B050055,6.5
00001-B010904,00001-B050013,0.25
00001-B010905,00001-B050095,0.25
00001-B010906,00001-B050216,5
00001-B010908,00001-B050093,38
00001-B010909,00001-B050013,40
00001-B010910,00001-B050376,4.5
00001-B010911,00001-B050120,58
00001-B010912,00001-B050119,12
00001-B010913,00001-B050009,36
00001-B010914,00001-B050093,22
00001-B010915,00001-B050077,3.2
00001-B010916,00001-B050136,2
00001-B010917,00001-B050095,0.8
00001-B010918,00001-B050051,0.9
00001-B010919,00001-B050223,8.5
00001-B010920,00001-B050410,265
00001-B010921,00001-B050218,7.2
00001-B010922,00001-B050077,10.8
00001-B010923,00001-B050077,14.5
00001-B010924,00001-B050093,0.1
00001-B010925,00001-B050383,5
00001-B010926,00001-B050085,3.8
00001-B010927,00001-B050093,25
00001-B010928,00001-B050093,1
00001-B010929,00001-B050126,0
00001-B010930,00001-B050126,0.5
00001-B010931,00001-B050126,1.2
00001-B010932,00001-B050126,0.3
00001-B010933,00001-B050078,0.2
00001-B010934,00001-B050078,3
00001-B010935,00001-B050104,6
00001-B010936,00001-B050021,3
00001-B010937,00001-B050078,11
00001-B010938,00001-B050078,18
00001-B010939,00001-B050078,22
00001-B010940,00001-B050079,54
00001-B010941,00001-B050078,1.9
00001-B010942,00001-B050126,1.9
00001-B010943,00001-B050126,2
00001-B010944,00001-B050078,21
00001-B010945,00001-B050079,51
00001-B010946,00001-B050078,4
00001-B010947,00001-B050078,1.6
00001-B010948,00001-B050078,1.8
00001-B010949,00001-B050078,3.5
00001-B010950,00001-B050340,97
00001-B010951,00001-B050126,0.25
00001-B010952,00001-B050021,3.7
00001-B010953,00001-B050078,1.2
00001-B010954,00001-B050078,13.4
00001-B010955,00001-B050014,12.7
00001-B010956,00001-B050107,195
00001-B010957,00001-B050014,68
00001-B010958,00001-B050078,14.5
00001-B010959,00001-B050112,0.8
00001-B010960,00001-B050021,2
00001-B010961,00001-B050079,69
00001-B010962,00001-B050078,26
00001-B010963,00001-B050079,6.7
00001-B010964,00001-B050078,5.1
00001-B010965,00001-B050126,2.2
00001-B010966,00001-B050126,3
00001-B010967,00001-B050079,1.5
00001-B010968,00001-B050079,13.7
00001-B010969,00001-B050021,270
00001-B010970,00001-B050079,15.5
00001-B010971,00001-B050126,4.6
00001-B010972,00001-B050184,130
00001-B010973,00001-B050021,2.5
00001-B010974,00001-B050013,21
00001-B010975,00001-B050203,18.5
00001-B010976,00001-B050078,3.2
00001-B010977,00001-B050079,26.5
00001-B010978,00001-B050078,2.9
00001-B010979,00001-B050053,31
00001-B010980,00001-B050053,8.2
00001-B010981,00001-B050126,1.3
00001-B010982,00001-B050127,1.05
00001-B010983,00001-B050078,1
00001-B010984,00001-B050078,2.1
00001-B010985,00001-B050131,18.5
00001-B010986,00001-B050131,18.5
00001-B010987,00001-B050131,2.1
00001-B010988,00001-B050131,21
00001-B010989,00001-B050139,2
00001-B010990,00001-B050131,25.5
00001-B010991,00001-B050116,24
00001-B010992,00001-B050078,25
00001-B010993,00001-B050079,56.5
00001-B010994,00001-B050127,6.3
00001-B010995,00001-B050093,38
00001-B010996,00001-B050225,20
00001-B010997,00001-B050137,18
00001-B010998,00001-B050137,18.5
00001-B010999,00001-B050127,6.5
00001-B011000,00001-B050040,6.1
00001-B011001,00001-B050051,6.1
00001-B011002,00001-B050095,6.1
00001-B011003,00001-B050095,14
00001-B011004,00001-B050095,8.2
00001-B011005,00001-B050040,8.2
00001-B011006,00001-B050051,8.2
00001-B011007,00001-B050042,7
00001-B011008,00001-B050042,16
00001-B011009,00001-B050077,2
00001-B011011,00001-B050077,19.5
00001-B011012,00001-B050127,1.2
00001-B011013,00001-B050079,14.5
00001-B011014,00001-B050126,1.45
00001-B011015,00001-B050126,1.65
00001-B011016,00001-B050126,1.6
00001-B011017,00001-B050126,1.4
00001-B011018,00001-B050126,1.1
00001-B011019,00001-B050137,20
00001-B011020,00001-B050078,2
00001-B011021,00001-B050095,85
00001-B011022,00001-B050077,2.6
00001-B011023,00001-B050077,19
00001-B011024,00001-B050077,21
00001-B011025,00001-B050077,24
00001-B011026,00001-B050077,28
00001-B011027,00001-B050077,30
00001-B011028,00001-B050127,0.35
00001-B011029,00001-B050079,14
00001-B011030,00001-B050051,0.9
00001-B011031,00001-B050347,11
00001-B011032,00001-B050020,6.1
00001-B011033,00001-B050224,1.4
00001-B011034,00001-B050077,3.5
00001-B011035,00001-B050126,1.7
00001-B011036,00001-B050095,1.7
00001-B011037,00001-B050020,8.2
00001-B011038,00001-B050224,1.9
00001-B011039,00001-B050077,5
00001-B011040,00001-B050077,1
00001-B011041,00001-B050224,0.8
00001-B011042,00001-B050078,3.8
00001-B011043,00001-B050131,18
00001-B011044,00001-B050133,82
00001-B011045,00001-B050207,2
00001-B011046,00001-B050079,39
00001-B011047,00001-B050177,58
00001-B011048,00001-B050078,24
00001-B011049,00001-B050126,1.5
00001-B011050,00001-B050126,0.6
00001-B011051,00001-B050078,1.4
00001-B011052,00001-B050078,1.1
00001-B011053,00001-B050079,9
00001-B011054,00001-B050079,0.4
00001-B011055,00001-B050078,6.8
00001-B011056,00001-B050126,1.75
00001-B011057,00001-B050078,31
00001-B011058,00001-B050078,25
00001-B011059,00001-B050127,67
00001-B011060,00001-B050127,4
00001-B011061,00001-B050127,8
00001-B011062,00001-B050078,8.8
00001-B011063,00001-B050127,1.4
00001-B011064,00001-B050227,39
00001-B011065,00001-B050227,38
00001-B011066,00001-B050227,38
00001-B011067,00001-B050227,28
00001-B011068,00001-B050078,6
00001-B011069,00001-B050078,7.4
00001-B011070,00001-B050126,2.8
00001-B011071,00001-B050042,4.5
00001-B011075,00001-B050093,18.5
00001-B011082,00001-B050137,1
00001-B011084,00001-B050132,0.5
00001-B011085,00001-B050132,1.2
00001-B011086,00001-B050132,0.3
00001-B011087,00001-B050132,1.6
00001-B011088,00001-B050131,41
00001-B011089,00001-B050078,15
00001-B011090,00001-B050078,2.3
00001-B011091,00001-B050126,3
00001-B011092,00001-B050082,82
00001-B011093,00001-B050082,47
00001-B011100,00001-B050078,16.5
00001-B011105,00001-B050078,2.6
00001-B011106,00001-B050078,1.5
00001-B011107,00001-B050137,23
00001-B011108,00001-B050078,19
00001-B011109,00001-B050020,30
00001-B011110,00001-B050051,98
00001-B011111,00001-B050038,2.9
00001-B011114,00001-B050126,0.4
00001-B011115,00001-B050078,5.3
00001-B011116,00001-B050079,8.5
00001-B011117,00001-B050078,17
00001-B011118,00001-B050078,4.6
00001-B011122,00001-B050218,17
00001-B011123,00001-B050137,3.3
00001-B011124,00001-B050077,3.3
00001-B011125,00001-B050020,14
00001-B011127,00001-B050131,33
00001-B011128,00001-B050223,94
00001-B011129,00001-B050223,16
00001-B011130,00001-B050093,5.6
00001-B011133,00001-B050119,26
00001-B011134,00001-B050136,0
00001-B011135,00001-B050136,4
00001-B011138,00001-B050008,8.2
00001-B011139,00001-B050008,4.3
00001-B011140,00001-B050078,5.7
00001-B011141,00001-B050078,28
00001-B011145,00001-B050008,12.7
00001-B011150,00001-B050093,12
00001-B011168,00001-B050079,5
00001-B011169,00001-B050020,3
00001-B011171,00001-B050094,7.5
00001-B011172,00001-B050347,9.5
00001-B011173,00001-B050347,11
00001-B011175,00001-B050021,3.7
00001-B011176,00001-B050127,5.5
00001-B011177,00001-B050057,3
00001-B011178,00001-B050014,6.3
00001-B011179,00001-B050014,3
00001-B011181,00001-B050078,8.2
00001-B011183,00001-B050132,1.75
00001-B011185,00001-B050126,3.1
00001-B011187,00001-B050093,26
00001-B011193,00001-B050079,8.2
00001-B011194,00001-B050131,40
00001-B011198,00001-B050424,1.1
00001-B011199,00001-B050131,3.8
00001-B011200,00001-B050131,1.3
00001-B011201,00001-B050132,1.4
00001-B011202,00001-B050131,5.3
00001-B011203,00001-B050078,16
00001-B011204,00001-B050078,2.7
00001-B011207,00001-B050014,0.13
00001-B011208,00001-B050190,344
00001-B011209,00001-B050014,8.2
00001-B011211,00001-B050133,8.2
00001-B011213,00001-B050078,5.5
00001-B011215,00001-B050131,2.6
00001-B011216,00001-B050131,19
00001-B011217,00001-B050131,24
00001-B011218,00001-B050133,9
00001-B011219,00001-B050131,30
00001-B011220,00001-B050131,22.5
00001-B011221,00001-B050077,22
00001-B011223,00001-B050085,3.5
00001-B011224,00001-B050133,82
00001-B011225,00001-B050133,6.3
00001-B011226,00001-B050126,3.2
00001-B011227,00001-B050131,1.2
00001-B011228,00001-B050131,12.7
00001-B011229,00001-B050132,0.8
00001-B011230,00001-B050132,1.3
00001-B011231,00001-B050131,0.25
00001-B011232,00001-B050131,11.5
00001-B011233,00001-B050133,0.6
00001-B011234,00001-B050131,50
00001-B011235,00001-B050216,2
00001-B011236,00001-B050131,4
00001-B011237,00001-B050020,37
00001-B011238,00001-B050181,62.5
00001-B011239,00001-B050182,2.2
00001-B011240,00001-B050181,3.1
00001-B011241,00001-B050183,0.8
00001-B011242,00001-B050182,1.2
00001-B011243,00001-B050182,4.3
00001-B011244,00001-B050131,9.7
00001-B011245,00001-B050133,73
00001-B011246,00001-B050185,6.1
00001-B011247,00001-B050185,8.2
00001-B011248,00001-B050227,18
00001-B011249,00001-B050132,12
00001-B011251,00001-B050227,22
00001-B011253,00001-B050131,4.9
00001-B011254,00001-B050227,24
00001-B011255,00001-B050228,85
00001-B011256,00001-B050130,10
00001-B011257,00001-B050030,6
00001-B011258,00001-B050013,27
00001-B011259,00001-B050133,0.3
00001-B011260,00001-B050133,0.25
00001-B011261,00001-B050133,53
00001-B011262,00001-B050133,66
00001-B011263,00001-B050204,125
00001-B011264,00001-B050204,148
00001-B011265,00001-B050193,10.5
00001-B011266,00001-B050191,14.5
00001-B011267,00001-B050191,20.5
00001-B011268,00001-B050085,3.2
00001-B011269,00001-B050078,9
00001-B011270,00001-B050078,7
00001-B011271,00001-B050131,34
00001-B011272,00001-B050019,34.5
00001-B011273,00001-B050021,86
00001-B011274,00001-B050131,7.3
00001-B011275,00001-B050131,2
00001-B011276,00001-B050131,2.6
00001-B011277,00001-B050131,0.9
00001-B011278,00001-B050078,10.8
00001-B011279,00001-B050133,0.3
00001-B011280,00001-B050132,0.6
00001-B011281,00001-B050132,1
00001-B011282,00001-B050132,1.5
00001-B011283,00001-B050131,14
00001-B011284,00001-B050131,1.3
00001-B011285,00001-B050133,58
00001-B011286,00001-B050131,2.3
00001-B011287,00001-B050132,0.9
00001-B011288,00001-B050133,43
00001-B011289,00001-B050133,49
00001-B011290,00001-B050133,51
00001-B011291,00001-B050131,3.2
00001-B011292,00001-B050132,2.5
00001-B011293,00001-B050185,20
00001-B011294,00001-B050417,0.4
00001-B011295,00001-B050417,0.4
00001-B011296,00001-B050137,1.2
00001-B011297,00001-B050205,70
00001-B011298,00001-B050131,17
00001-B011299,00001-B050078,17.5
00001-B011300,00001-B050079,26.5
00001-B011301,00001-B050126,7
00001-B011302,00001-B050079,47
00001-B011303,00001-B050057,4.4
00001-B011304,00001-B050057,10.5
00001-B011305,00001-B050079,7.7
00001-B011306,00001-B050194,1
00001-B011307,00001-B050194,28
00001-B011308,00001-B050194,23
00001-B011309,00001-B050078,15
00001-B011310,00001-B050083,4.5
00001-B011311,00001-B050198,0
00001-B011312,00001-B050119,21
00001-B011313,00001-B050013,19
00001-B011314,00001-B050200,69
00001-B011315,00001-B050201,53
00001-B011316,00001-B050018,2
00001-B011317,00001-B050196,0.4
00001-B011318,00001-B050196,0.4
00001-B011319,00001-B050078,1.3
00001-B011320,00001-B050079,77
00001-B011322,00001-B050131,16.5
00001-B011323,00001-B050131,17.5
00001-B011326,00001-B050202,0.8
00001-B011327,00001-B050078,6.5
00001-B011328,00001-B050079,6.1
00001-B011330,00001-B050133,3
00001-B011331,00001-B050134,0.6
00001-B011332,00001-B050178,17
00001-B011333,00001-B050178,18
00001-B011334,00001-B050178,20
00001-B011335,00001-B050020,0.13
00001-B011336,00001-B050129,1.75
00001-B011337,00001-B050035,340
00001-B011338,00001-B050185,12.7
00001-B011339,00001-B050046,0.25
00001-B011340,00001-B050014,78
00001-B011349,00001-B050020,1.7
00001-B011350,00001-B050126,8.2
00001-B011351,00001-B050133,10.5
00001-B011352,00001-B050127,0.4
00001-B011353,00001-B050079,31
00001-B011354,00001-B050199,82
00001-B011355,00001-B050198,30
00001-B011356,00001-B050198,18
00001-B011357,00001-B050198,40
00001-B011358,00001-B050126,2.3
00001-B011359,00001-B050078,11.5
00001-B011360,00001-B050347,11
00001-B011361,00001-B050013,52
00001-B011362,00001-B050013,50
00001-B011363,00001-B050077,40
00001-B011364,00001-B050077,35
00001-B011365,00001-B050077,4
00001-B011366,00001-B050227,2
00001-B011367,00001-B050223,36
00001-B011368,00001-B050223,22
00001-B011369,00001-B050133,17
00001-B011370,00001-B050128,31
00001-B011371,00001-B050078,24
00001-B011372,00001-B050082,20.5
00001-B011373,00001-B050119,5
00001-B011374,00001-B050122,6.3
00001-B011375,00001-B050122,7.2
00001-B011376,00001-B050056,5
00001-B011377,00001-B050056,6.3
00001-B011378,00001-B050056,7.2
00001-B011379,00001-B050185,27.5
00001-B011380,00001-B050091,2
00001-B011381,00001-B050128,2
00001-B011382,00001-B050133,3.7
00001-B011383,00001-B050131,13.3
00001-B011384,00001-B050133,7
00001-B011385,00001-B050133,32.5
00001-B011386,00001-B050131,15
00001-B011387,00001-B050132,7.6
00001-B011388,00001-B050133,13
00001-B011389,00001-B050133,5.3
00001-B011390,00001-B050132,3
00001-B011391,00001-B050131,14
00001-B011392,00001-B050128,2.1
00001-B011393,00001-B050193,10.5
00001-B011394,00001-B050193,14.5
00001-B011395,00001-B050193,20.5
00001-B011396,00001-B050083,1.5
00001-B011397,00001-B050083,1.4
00001-B011398,00001-B050085,1.5
00001-B011399,00001-B050085,30.5
00001-B011400,00001-B050085,39
00001-B011401,00001-B050083,18
00001-B011402,00001-B050085,18.5
00001-B011403,00001-B050083,31
00001-B011404,00001-B050085,1.8
00001-B011405,00001-B050082,0.3
00001-B011406,00001-B050083,0.3
00001-B011407,00001-B050091,18.5
00001-B011408,00001-B050126,0.95
00001-B011409,00001-B050091,2.1
00001-B011410,00001-B050091,7.4
00001-B011411,00001-B050092,0.6
00001-B011412,00001-B050092,20.5
00001-B011413,00001-B050092,33.5
00001-B011414,00001-B050083,0.9
00001-B011415,00001-B050259,14.5
00001-B011416,00001-B050016,0.22
00001-B011417,00001-B050174,9.7
00001-B011418,00001-B050079,18
00001-B011419,00001-B050223,18
00001-B011420,00001-B050131,12.3
00001-B011421,00001-B050131,10.3
00001-B011422,00001-B050092,5.5
00001-B011423,00001-B050091,5
00001-B011424,00001-B050091,1.6
00001-B011425,00001-B050092,16
00001-B011426,00001-B050092,6.5
00001-B011427,00001-B050092,9.5
00001-B011428,00001-B050092,6.1
00001-B011429,00001-B050021,0
00001-B011430,00001-B050021,6.5
00001-B011431,00001-B050013,44
00001-B011432,00001-B050013,44
00001-B011433,00001-B050092,19
00001-B011434,00001-B050174,4.3
00001-B011435,00001-B050174,19
00001-B011436,00001-B050174,4
00001-B011437,00001-B050259,3
00001-B011438,00001-B050260,0.45
00001-B011439,00001-B050261,3
00001-B011440,00001-B050261,4.3
00001-B011441,00001-B050261,6.1
00001-B011442,00001-B050258,0.6
00001-B011443,00001-B050223,12
00001-B011444,00001-B050223,7
00001-B011445,00001-B050187,210
00001-B011446,00001-B050024,2.5
00001-B011447,00001-B050163,1.8
00001-B011448,00001-B050126,6.2
00001-B011449,00001-B050163,6.2
00001-B011450,00001-B050091,25
00001-B011451,00001-B050091,0.8
00001-B011452,00001-B050091,16
00001-B011453,00001-B050261,10.5
00001-B011454,00001-B050127,0.17
00001-B011455,00001-B050092,0.3
00001-B011457,00001-B050132,1
00001-B011458,00001-B050134,0.35
00001-B011459,00001-B050131,5.6
00001-B011460,00001-B050131,7.7
00001-B011461,00001-B050133,12.7
00001-B011462,00001-B050185,0.17
00001-B011463,00001-B050034,426
00001-B011464,00001-B050034,410
00001-B011465,00001-B050091,7.2
00001-B011466,00001-B050091,4.8
00001-B011467,00001-B050091,1.3
00001-B011468,00001-B050091,1.8
00001-B011469,00001-B050092,35.5
00001-B011470,00001-B050091,3.2
00001-B011471,00001-B050092,34
00001-B011472,00001-B050092,8.2
00001-B011473,00001-B050092,92
00001-B011474,00001-B050091,5.5
00001-B011475,00001-B050091,1.1
00001-B011476,00001-B050092,37
00001-B011477,00001-B050091,10.8
00001-B011478,00001-B050163,0.7
00001-B011479,00001-B050163,1.3
00001-B011480,00001-B050092,54
00001-B011481,00001-B050091,17.5
00001-B011482,00001-B050092,43
00001-B011483,00001-B050092,41
00001-B011484,00001-B050091,0.9
00001-B011485,00001-B050091,0.9
00001-B011486,00001-B050092,21
00001-B011487,00001-B050092,51
00001-B011488,00001-B050163,4
00001-B011489,00001-B050092,0.2
00001-B011490,00001-B050137,1.9
00001-B011491,00001-B050077,1.9
00001-B011492,00001-B050019,24
00001-B011493,00001-B050132,1.65
00001-B011494,00001-B050131,3.8
00001-B011495,00001-B050134,0.6
00001-B011496,00001-B050131,4.5
00001-B011497,00001-B050131,6.1
00001-B011498,00001-B050091,1.9
00001-B011499,00001-B050245,6.1
00001-B011500,00001-B050245,8.2
00001-B011501,00001-B050131,27.5
00001-B011502,00001-B050133,77
00001-B011503,00001-B050132,9.2
00001-B011504,00001-B050132,8.5
00001-B011507,00001-B050046,8.2
00001-B011508,00001-B050046,6.3
00001-B011509,00001-B050127,0.2
00001-B011510,00001-B050126,0.8
00001-B011511,00001-B050078,18
00001-B011512,00001-B050079,58.5
00001-B011513,00001-B050177,110
00001-B011514,00001-B050126,0.9
00001-B011516,00001-B050223,3.7
00001-B011517,00001-B050078,7.5
00001-B011518,00001-B050091,7.5
00001-B011519,00001-B050239,90
00001-B011520,00001-B050092,0.3
00001-B011521,00001-B050091,38
00001-B011522,00001-B050091,38
00001-B011523,00001-B050091,1.4
00001-B011524,00001-B050163,0.6
00001-B011525,00001-B050163,0.3
00001-B011526,00001-B050091,0.2
00001-B011527,00001-B050101,40
00001-B011528,00001-B050102,82
00001-B011529,00001-B050101,30
00001-B011530,00001-B050101,18
00001-B011531,00001-B050195,6
00001-B011532,00001-B050077,10
00001-B011533,00001-B050215,14
00001-B011534,00001-B050127,1.45
00001-B011535,00001-B050126,3.4
00001-B011536,00001-B050240,45
00001-B011537,00001-B050241,0.9
00001-B011539,00001-B050126,2.4
00001-B011548,00001-B050131,24
00001-B011549,00001-B050131,23
00001-B011550,00001-B050076,5.7
00001-B011551,00001-B050019,12
00001-B011552,00001-B050019,17
00001-B011553,00001-B050083,5.5
00001-B011554,00001-B050019,24
00001-B011555,00001-B050240,0.4
00001-B011556,00001-B050241,0.5
00001-B011557,00001-B050241,0.95
00001-B011558,00001-B050241,2.2
00001-B011559,00001-B050215,0.9
00001-B011560,00001-B050215,1.6
00001-B011561,00001-B050215,2.3
00001-B011562,00001-B050215,8.8
00001-B011563,00001-B050215,22
00001-B011564,00001-B050240,7
00001-B011565,00001-B050241,2.3
00001-B011566,00001-B050242,1.05
00001-B011567,00001-B050215,3
00001-B011568,00001-B050215,2.6
00001-B011569,00001-B050082,51
00001-B011570,00001-B050133,15
00001-B011571,00001-B050092,4.3
00001-B011572,00001-B050092,12.5
00001-B011573,00001-B050092,45
00001-B011574,00001-B050092,23
00001-B011575,00001-B050091,5
00001-B011576,00001-B050091,2.4
00001-B011577,00001-B050091,3.8
00001-B011578,00001-B050091,2.5
00001-B011579,00001-B050092,15
00001-B011580,00001-B050091,437
00001-B011581,00001-B050091,6.7
00001-B011582,00001-B050079,4.3
00001-B011583,00001-B050111,12
00001-B011584,00001-B050111,7
00001-B011585,00001-B050185,7
00001-B011586,00001-B050111,19
00001-B011587,00001-B050111,12.5
00001-B011588,00001-B050131,14.5
00001-B011589,00001-B050079,3
00001-B011590,00001-B050079,6
00001-B011594,00001-B050126,1.5
00001-B011595,00001-B050126,34
00001-B011596,00001-B050077,2.7
00001-B011597,00001-B050131,2.9
00001-B011598,00001-B050079,74
00001-B011599,00001-B050076,0
00001-B011600,00001-B050127,0.4
00001-B011601,00001-B050127,0.3
00001-B011602,00001-B050165,285
00001-B011603,00001-B050091,2.3
00001-B011604,00001-B050240,74
00001-B011605,00001-B050240,75
00001-B011606,00001-B050240,82
00001-B011607,00001-B050240,105
00001-B011608,00001-B050092,37
00001-B011609,00001-B050246,58
00001-B011610,00001-B050245,33
00001-B011611,00001-B050185,11.5
00001-B011612,00001-B050133,0.5
00001-B011613,00001-B050131,12.5
00001-B011614,00001-B050133,0.4
00001-B011615,00001-B050079,3.5
00001-B011616,00001-B050079,8
00001-B011617,00001-B050046,0.2
00001-B011618,00001-B050240,0.3
00001-B011619,00001-B050242,0.3
00001-B011620,00001-B050240,85
00001-B011621,00001-B050240,0.2
00001-B011622,00001-B050240,11.5
00001-B011623,00001-B050240,14
00001-B011624,00001-B050240,4.3
00001-B011625,00001-B050093,3.3
00001-B011626,00001-B050170,62
00001-B011627,00001-B050170,85
00001-B011628,00001-B050133,4
00001-B011629,00001-B050133,56
00001-B011630,00001-B050092,255
00001-B011631,00001-B050122,7.2
00001-B011633,00001-B050122,6.3
00001-B011634,00001-B050081,129
00001-B011635,00001-B050081,45
00001-B011636,00001-B050078,20
00001-B011637,00001-B050186,0.2
00001-B011638,00001-B050186,0.3
00001-B011639,00001-B050186,0.35
00001-B011640,00001-B050186,0.4
00001-B011641,00001-B050186,0.45
00001-B011642,00001-B050129,3.4
00001-B011643,00001-B050129,5.3
00001-B011644,00001-B050129,2.6
00001-B011645,00001-B050128,5.7
00001-B011646,00001-B050186,0.7
00001-B011647,00001-B050018,0.4
00001-B011648,00001-B050134,0.65
00001-B011649,00001-B050128,6.2
00001-B011650,00001-B050207,6.2
00001-B011651,00001-B050188,0.2
00001-B011652,00001-B050384,0.3
00001-B011653,00001-B050079,18.5
00001-B011654,00001-B050131,6.5
00001-B011655,00001-B050019,12
00001-B011656,00001-B050019,17
00001-B011657,00001-B050019,24
00001-B011658,00001-B050077,22
00001-B011659,00001-B050423,0.1
00001-B011660,00001-B050252,0.1
00001-B011661,00001-B050256,0.3
00001-B011662,00001-B050256,0.35
00001-B011663,00001-B050133,41
00001-B011664,00001-B050122,5
00001-B011665,00001-B050022,78
00001-B011666,00001-B050232,1.6
00001-B011667,00001-B050077,1.6
00001-B011668,00001-B050131,1.7
00001-B011669,00001-B050237,1
00001-B011670,00001-B050233,65
00001-B011671,00001-B050232,1.2
00001-B011672,00001-B050234,0.3
00001-B011673,00001-B050233,43
00001-B011674,00001-B050232,3.2
00001-B011675,00001-B050232,1.4
00001-B011676,00001-B050233,58.5
00001-B011677,00001-B050232,0.9
00001-B011678,00001-B050232,6
00001-B011679,00001-B050232,40
00001-B011680,00001-B050233,82
00001-B011681,00001-B050232,30
00001-B011682,00001-B050232,18
00001-B011683,00001-B050233,8.2
00001-B011684,00001-B050175,4.3
00001-B011685,00001-B050176,3.2
00001-B011686,00001-B050233,12.7
00001-B011687,00001-B050020,10.5
00001-B011688,00001-B050020,20
00001-B011689,00001-B050135,2.5
00001-B011690,00001-B050135,21
00001-B011691,00001-B050135,1.5
00001-B011692,00001-B050135,2.1
00001-B011697,00001-B050078,2.4
00001-B011698,00001-B050235,122
00001-B011699,00001-B050235,112
00001-B011700,00001-B050223,36
00001-B011701,00001-B050079,13.5
00001-B011703,00001-B050217,6.5
00001-B011704,00001-B050217,0
00001-B011705,00001-B050235,97
00001-B011706,00001-B050079,2.4
00001-B011707,00001-B050233,2.4
00001-B011708,00001-B050215,26
00001-B011709,00001-B050241,0.3
00001-B011710,00001-B050215,30
00001-B011711,00001-B050128,4
00001-B011712,00001-B050128,0.2
00001-B011713,00001-B050129,0.5
00001-B011714,00001-B050175,6
00001-B011715,00001-B050234,2.8
00001-B011716,00001-B050091,2.7
00001-B011717,00001-B050232,2.7
00001-B011718,00001-B050091,2.9
00001-B011719,00001-B050232,2.9
00001-B011720,00001-B050092,9
00001-B011721,00001-B050233,9
00001-B011722,00001-B050232,2.6
00001-B011723,00001-B050232,2.3
